"Piso en calle Casanova, Sant Gervasi - Galvany, Barcelona",1.675,€/mes,3 ,129 ,4ª planta exterior con ascensor
"Piso en calle del Carme, El Raval, Barcelona",1.450,€/mes,1 ,72 ,4ª planta  con ascensor
"Piso en calle de Sabino Arana, La Maternitat i Sant Ramon, Barcelona",2.300,€/mes,3 ,110 ,5ª planta  con ascensor
"Piso en calle del Carme, El Raval, Barcelona",1.350,€/mes,2 ,80 ,1ª planta  con ascensor
"Piso en calle de Calatrava, Les Tres Torres, Barcelona",2.700,€/mes,5 ,178 ,3ª planta exterior con ascensor
"Piso en calle de Sant Pere Més Baix, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.375,€/mes,2 ,62 ,2ª planta  con ascensor
"Piso en calle del Consell de Cent, La Dreta de l'Eixample, Barcelona",2.200,€/mes,3 ,115 ,1ª planta  con ascensor
"Piso en calle de Guitard, Barcelona, Les Corts, Barcelona",1.250,€/mes,2 ,71 ,1ª planta exterior con ascensor
"Piso en calle de Margarit, El Poble Sec - Parc de Montjuïc, Barcelona",1.100,€/mes,2 ,100 ,Bajo exterior con ascensor
"Piso en calle de la Cendra, El Raval, Barcelona",1.300,€/mes,3 ,75 ,2ª planta  con ascensor
"Piso en Gran Via de les Corts Catalanes, Provençals del Poblenou, Barcelona",1.000,€/mes,3 ,70 ,Bajo exterior con ascensor
"Dúplex en calle de Sant Dalmir, La Teixonera, Barcelona",2.400,€/mes,5 ,220 ,4ª planta exterior
"Piso en calle de Móra d'Ebre, 92, El Coll, Barcelona",1.100,€/mes,2 ,92 ,4ª planta exterior con ascensor
"Piso en calle de Santa Rosalia, La Teixonera, Barcelona",1.700,€/mes,3 ,175 ,1ª planta exterior
"Piso en calle Industria, Barcelona, 132, La Sagrada Família, Barcelona",1.450,€/mes,3 ,82 ,4ª planta exterior con ascensor
"Piso en avenida d'Eduard Maristany, Port, Badalona",2.400,€/mes,1 ,55 ,7 horas
"Piso en calle de Sant Pere Mitjà, Barcelona, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.150,€/mes,1 ,48 ,1ª planta exterior sin ascensor
"Piso en El Raval, Barcelona",840,€/mes,2 ,50 ,4ª planta exterior sin ascensor
"Piso en calle de les Jonqueres, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.400,€/mes,2 ,80 ,1ª planta exterior con ascensor
"Piso en calle de Sant Pau, El Raval, Barcelona",1.350,€/mes,2 ,70 ,4ª planta 
"Piso en calle de Ferran Agulló, 3, Sant Gervasi - Galvany, Barcelona",1.150,€/mes,1 ,40 ,7ª planta exterior con ascensor
"Piso en calle de Pujades, El Poblenou, Barcelona",1.430,€/mes,3 ,64 ,1ª planta 
"Piso en calle de Ganduxer, 32, Sant Gervasi - Galvany, Barcelona",2.600,€/mes,4 ,140 ,3ª planta exterior con ascensor
"Piso en calle de Pau Alsina, El Camp d'En Grassot i Gràcia Nova, Barcelona",1.300,€/mes,3 ,75 ,2ª planta 
"Piso en Tirso de Molina, Sants, Barcelona",1.100,€/mes,2 ,70 ,1ª planta exterior con ascensor
"Piso en calle de Tordera, Vila de Gràcia, Barcelona",1.000,€/mes,1 ,60 ,2ª planta  con ascensor
"Estudio en Gran Vía de les Corts Catalanes, La Dreta de l'Eixample, Barcelona",950,€/mes,60 ,2ª planta ,
"Piso en calle de Josep Sangenís, La Teixonera, Barcelona",1.600,€/mes,4 ,115 ,4ª planta  con ascensor
"Piso en Manuel Girona, 12, Pedralbes, Barcelona",2.200,€/mes,3 ,129 ,1ª planta exterior con ascensor
"Piso en calle de Bellafila, El Gòtic, Barcelona",1.250,€/mes,2 ,90 ,3ª planta 
"Piso en calle de Sardenya, El Parc i la Llacuna del Poblenou, Barcelona",925,€/mes,2 ,45 ,3ª planta exterior con ascensor
"Piso en Pla de Palau, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.380,€/mes,2 ,78 ,1ª planta  con ascensor
"Piso en calle de Sardenya, Barcelona, 67, El Parc i la Llacuna del Poblenou, Barcelona",1.050,€/mes,2 ,45 ,3ª planta exterior con ascensor
"Piso en calle de Ricart, El Poble Sec - Parc de Montjuïc, Barcelona",980,€/mes,2 ,57 ,4ª planta 
"Dúplex en calle Salvador Soler Forment, Sitges, 21, Vallpineda-Santa Barbara-La Plana, Sitges",2.540,€/mes,4 ,162 ,3ª planta exterior con ascensor
"Piso en calle de Calàbria, Sant Antoni, Barcelona",1.100,€/mes,4 ,80 ,1ª planta 
"Piso en calle Joan Puig Mestre, 5, Vallpineda-Santa Barbara-La Plana, Sitges",1.390,€/mes,3 ,114 ,2ª planta exterior con ascensor
"Piso en calle Gran Via Carles III, 101, La Maternitat i Sant Ramon, Barcelona",1.390,€/mes,3 ,125 ,2ª planta exterior con ascensor
"Piso en calle de la Riereta, Barcelona, 37, El Raval, Barcelona",1.355,€/mes,3 ,102 ,2ª planta exterior con ascensor
"Dúplex en paseo de Garcia Fària, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",8.500,€/mes,3 ,217 ,25ª planta exterior con ascensor
"Piso en Ramón Más, 19, Volpelleres, Sant Cugat del Vallès",1.325,€/mes,3 ,102 ,1ª planta exterior con ascensor
"Piso en avenida de Gaudí, Barcelona, La Sagrada Família, Barcelona",1.100,€/mes,3 ,70 ,1ª planta exterior con ascensor
"Piso en San Pere, Sant Adriá de Besós",599,€/mes,1 ,58 ,1ª planta exterior con ascensor
"Piso en PELAI, El Raval, Barcelona",1.155,€/mes,2 ,76 ,2ª planta exterior con ascensor
"Piso en calle Ramón Mas, 16, Volpelleres, Sant Cugat del Vallès",1.250,€/mes,3 ,109 ,2ª planta exterior con ascensor
"Casa o chalet independiente en roses, Pubilla Cases, Hospitalet de Llobregat",890,€/mes,3 ,160 ,7 horas
"Piso en calle de Sostres, Barcelona, 25, Vallcarca i els Penitents, Barcelona",1.045,€/mes,4 ,84 ,1ª planta exterior con ascensor
"Piso en calle d'Anglí, Barcelona, Les Tres Torres, Barcelona",950,€/mes,1 ,60 ,7ª planta exterior con ascensor
"Dúplex en Llobregat, 73, Puig-Reig",545,€/mes,2 ,84 ,3ª planta exterior con ascensor
"Piso en calle de Rafael Batlle, Barcelona, Les Tres Torres, Barcelona",1.300,€/mes,2 ,77 ,2ª planta exterior con ascensor
"Piso en avenida Mare Deu Bellvitge, Bellvitge, Hospitalet de Llobregat",875,€/mes,3 ,74 ,4ª planta exterior con ascensor
"Piso en SIBELIUS, El Camp de l'Arpa del Clot, Barcelona",1.190,€/mes,2 ,82 ,Bajo exterior con ascensor
"Dúplex en calle Sant Sebastiá, Segle Xx, Terrassa",995,€/mes,2 ,116 ,3ª planta exterior con ascensor
"Piso en calle de Josep Sangenís, La Teixonera, Barcelona",1.600,€/mes,4 ,115 ,3ª planta exterior sin ascensor
"Ático en calle de Berga, Olost",550,€/mes,4 ,141 ,1ª planta exterior con ascensor
"Piso en calle de Provença, El Camp de l'Arpa del Clot, Barcelona",1.500,€/mes,3 ,90 ,3ª planta exterior con ascensor
"Piso en calle de Sol i Padrís, Sabadell, 43, Eixample, Sabadell",895,€/mes,2 ,96 ,1ª planta exterior con ascensor
"Piso en calle l'Esparver, La Marina del Port, Barcelona",1.215,€/mes,3 ,90 ,Bajo exterior sin ascensor
"Piso en calle de Galileu, Sants, Barcelona",1.360,€/mes,2 ,78 ,2ª planta exterior con ascensor
"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1.200,€/mes,2 ,50 ,2ª planta exterior con ascensor
"Piso en calle de Viladomat, Sant Antoni, Barcelona",1.500,€/mes,4 ,120 ,5ª planta exterior con ascensor
"Piso en calle de Roig i Solé, Barcelona, Sant Genís Dels Agudells - Montbau, Barcelona",900,€/mes,2 ,70 ,1ª planta exterior con ascensor
"Piso en calle Provenza, Barcelona, La Sagrada Família, Barcelona",1.900,€/mes,6 ,170 ,4ª planta exterior con ascensor
"Estudio en PELAI, El Raval, Barcelona",890,€/mes,44 ,4ª planta ,7 horas
"Ático en calle de santa úrsula, 2, Vilapicina i la Torre Llobeta, Barcelona",1.000,€/mes,3 ,80 ,5ª planta exterior con ascensor
"Piso en calle de la Granada del Penedès, Barcelona, 23, Sant Gervasi - Galvany, Barcelona",1.100,€/mes,1 ,70 ,1ª planta exterior con ascensor
"Piso en avenida Diagonal, 523, Les Corts, Barcelona",1.350,€/mes,1 ,60 ,9ª planta exterior con ascensor
"Piso en calle Gran Via Carles III, 101, La Maternitat i Sant Ramon, Barcelona",1.390,€/mes,3 ,125 ,2ª planta exterior con ascensor
"Ático en calle Riu de l´Or, Sarrià, Barcelona",1.700,€/mes,2 ,78 ,7ª planta exterior con ascensor
"Dúplex en paseo de Garcia Fària, Barcelona, Diagonal Mar i el Front Marítim del Poblenou, Barcelona",8.500,€/mes,3 ,217 ,25ª planta exterior con ascensor
"Piso en provenza, L'Antiga Esquerra de l'Eixample, Barcelona",1.100,€/mes,1 ,70 ,1ª planta exterior con ascensor
"Piso en avenida de Gaudí, Barcelona, La Sagrada Família, Barcelona",1.100,€/mes,3 ,70 ,1ª planta exterior con ascensor
"Piso en calle del Roser, El Poble Sec - Parc de Montjuïc, Barcelona",1.200,€/mes,4 ,70 ,1ª planta exterior con ascensor
"Piso en PELAI, El Raval, Barcelona",1.155,€/mes,2 ,76 ,2ª planta exterior con ascensor
"Piso en calle de Teodora Lamadrid, Sant Gervasi - La Bonanova, Barcelona",1.700,€/mes,3 ,135 ,2ª planta exterior con ascensor
"Casa o chalet independiente en roses, Pubilla Cases, Hospitalet de Llobregat",890,€/mes,3 ,160 ,7 horas
"Piso en calle de Veciana, Vallcarca i els Penitents, Barcelona",1.100,€/mes,3 ,95 ,3ª planta exterior con ascensor
"Piso en calle d'Anglí, Barcelona, Les Tres Torres, Barcelona",950,€/mes,1 ,60 ,7ª planta exterior con ascensor
"Finca rústica en calle de la Marquesa de Caldes de Montbui, El Guinardó, Barcelona",2.400,€/mes,4 ,250 ,
"Piso en calle de Rafael Batlle, Barcelona, Les Tres Torres, Barcelona",1.300,€/mes,2 ,77 ,2ª planta exterior con ascensor
"Ático en El Putxet i el Farró, Barcelona",1.350,€/mes,2 ,80 ,3ª planta exterior sin ascensor
"Piso en SIBELIUS, El Camp de l'Arpa del Clot, Barcelona",1.190,€/mes,2 ,82 ,Bajo exterior con ascensor
"Piso en calle dels Ferrocarrils Catalans, El Poble Sec - Parc de Montjuïc, Barcelona",1.200,€/mes,3 ,90 ,4ª planta exterior con ascensor
"Piso en calle de Josep Sangenís, La Teixonera, Barcelona",1.600,€/mes,4 ,115 ,3ª planta exterior sin ascensor
"Piso en calle de Reus, Sant Gervasi - La Bonanova, Barcelona",1.395,€/mes,1 ,55 ,1ª planta exterior con ascensor
"Piso en calle de Provença, El Camp de l'Arpa del Clot, Barcelona",1.500,€/mes,3 ,90 ,3ª planta exterior con ascensor
"Piso en calle de Sant Erasme, Barcelona, 10, El Raval, Barcelona",1.150,€/mes,2 ,46 ,Entreplanta interior sin ascensor
"Piso en calle l'Esparver, La Marina del Port, Barcelona",1.215,€/mes,3 ,90 ,Bajo exterior sin ascensor
"Piso en Les Botigues de Sitges, Sitges",1.200,€/mes,1 ,60 ,1ª planta exterior con ascensor
"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",1.200,€/mes,2 ,50 ,2ª planta exterior con ascensor
"Piso en plaza de Casagemas, Casagemes - Canyadó, Badalona",1.550,€/mes,3 ,115 ,Bajo exterior sin ascensor
"Piso en calle de Roig i Solé, Barcelona, Sant Genís Dels Agudells - Montbau, Barcelona",900,€/mes,2 ,70 ,1ª planta exterior con ascensor
"Casa de pueblo en Montanya, s/n, Sant Just Desvern",1.850,€/mes,4 ,100 ,
"Estudio en PELAI, El Raval, Barcelona",890,€/mes,44 ,4ª planta ,7 horas
"Piso en Bisbe Sivilla, 50, Sant Gervasi - La Bonanova, Barcelona",1.600,€/mes,3 ,101 ,2ª planta exterior con ascensor
"Piso en calle de la Granada del Penedès, Barcelona, 23, Sant Gervasi - Galvany, Barcelona",1.100,€/mes,1 ,70 ,1ª planta exterior con ascensor
"Piso en calle de Santa Anna, Barcelona, El Gòtic, Barcelona",1.150,€/mes,1 ,72 ,1ª planta exterior sin ascensor
"Piso en calle de la Granada del Penedès, Barcelona, 23, Sant Gervasi - Galvany, Barcelona",1.100,€/mes,1 ,70 ,1ª planta exterior con ascensor
"Ático en calle del Rector Ubach, Barcelona, 6, Sant Gervasi - Galvany, Barcelona",1.800,€/mes,2 ,80 ,6ª planta exterior con ascensor
"Piso en Sant Jordi - El Castell, Rubí",750,€/mes,3 ,80 ,1ª planta exterior con ascensor
"Piso en calle de sant rafael, El Raval, Barcelona",625,€/mes,1 ,44 ,1ª planta exterior con ascensor
"Piso en calle de Caldes, 7, La Llagosta",710,€/mes,2 ,80 ,Bajo exterior sin ascensor
"Piso en calle de Calàbria, Barcelona, La Nova Esquerra de l'Eixample, Barcelona",2.200,€/mes,3 ,115 ,3ª planta exterior con ascensor
"Piso en tallers, 35, El Raval, Barcelona",790,€/mes,1 ,50 ,2ª planta interior sin ascensor
"Piso en Gran Via de les Corts Catalanes, Barcelona, 873, El Clot, Barcelona",1.600,€/mes,4 ,85 ,4ª planta interior con ascensor
"Piso en La Dreta de l'Eixample, Barcelona",1.900,€/mes,2 ,125 ,4ª planta exterior con ascensor
"Piso en Sagues, 16, Sant Gervasi - Galvany, Barcelona",1.300,€/mes,2 ,60 ,1ª planta interior con ascensor
"Piso en calle Pintor Fortuny, Molins de Rei",750,€/mes,3 ,70 ,4ª planta exterior con ascensor
"Piso en tapioles, 49, El Poble Sec - Parc de Montjuïc, Barcelona",900,€/mes,2 ,55 ,3ª planta exterior sin ascensor
"Piso en calle de la Conca de Tremp, Barcelona, 23, El Carmel, Barcelona",850,€/mes,2 ,70 ,2ª planta exterior con ascensor
"Piso en Alfonso X, s/n, El Baix Guinardó, Barcelona",1.150,€/mes,3 ,85 ,Bajo exterior con ascensor
"Piso en santa eulalia, Santa Eulàlia, Hospitalet de Llobregat",900,€/mes,3 ,80 ,1ª planta exterior con ascensor
"Piso en Herzegovina, Sant Gervasi - Galvany, Barcelona",1.800,€/mes,3 ,130 ,1ª planta exterior con ascensor
"Piso en calle de Mozart, Barcelona, Vila de Gràcia, Barcelona",700,€/mes,1 ,35 ,2ª planta exterior sin ascensor
"Ático en Casp, 33, La Dreta de l'Eixample, Barcelona",4.500,€/mes,2 ,150 ,5ª planta interior con ascensor
"Piso en calle Padilla, Barcelona, El Fort Pienc, Barcelona",1.075,€/mes,3 ,88 ,1ª planta exterior con ascensor
"Piso en rambla de Catalunya, La Dreta de l'Eixample, Barcelona",3.599,€/mes,2 ,80 ,2ª planta exterior con ascensor
"Piso en ronda de Sant Antoni, Barcelona, 18, El Raval, Barcelona",875,€/mes,1 ,60 ,2ª planta exterior con ascensor
"Piso en rambla Catalunya, La Dreta de l'Eixample, Barcelona",3.999,€/mes,3 ,120 ,2ª planta exterior con ascensor
"Piso en l'Almirall Barceló, La Barceloneta, Barcelona",1.100,€/mes,2 ,42 ,Bajo exterior sin ascensor
"Piso en calle Viladomat, Barcelona, Sant Antoni, Barcelona",1.225,€/mes,3 ,82 ,4ª planta exterior con ascensor
"Piso en El Gòtic, Barcelona",1.800,€/mes,1 ,70 ,4ª planta exterior con ascensor
"Piso en calle del Conde Borrell, Barcelona, 171, La Nova Esquerra de l'Eixample, Barcelona",1.150,€/mes,2 ,80 ,3ª planta exterior con ascensor
"Piso en Centre, Gavà",950,€/mes,3 ,80 ,2ª planta exterior sin ascensor
"Ático en calle Balmes, Barcelona, Sant Gervasi - Galvany, Barcelona",2.100,€/mes,3 ,150 ,8ª planta exterior con ascensor
"Chalet adosado en La Pineda, Castelldefels",2.000,€/mes,4 ,150 ,7 horas
"Ático en calle Balmes, Barcelona, Sant Gervasi - Galvany, Barcelona",2.300,€/mes,4 ,200 ,7ª planta exterior con ascensor
"Estudio en Magatzems, La Barceloneta, Barcelona",900,€/mes,30 ,Bajo ,7 horas
"Piso en calle d'Amílcar, Barcelona, El Guinardó, Barcelona",830,€/mes,2 ,68 ,2ª planta exterior sin ascensor
"Piso en La Dreta de l'Eixample, Barcelona",1.075,€/mes,3 ,70 ,2ª planta exterior sin ascensor
"Piso en calle Villarroel, L'Antiga Esquerra de l'Eixample, Barcelona",1.150,€/mes,3 ,68 ,4ª planta exterior con ascensor
Piso en Les Franqueses del Vallès,530,€/mes,2 ,50 ,1ª planta exterior sin ascensor
"Casa o chalet independiente en Diagonal oriente, La Pineda, Castelldefels",2.000,€/mes,3 ,130 ,11 abr 
"Ático en Sevilla, La Barceloneta, Barcelona",1.200,€/mes,1 ,45 ,6ª planta exterior sin ascensor
"Casa o chalet independiente en tres cents vinti vuit, Montmar, Castelldefels",3.800,€/mes,5 ,400 ,
"Piso en Bellvitge, Hospitalet de Llobregat",975,€/mes,2 ,76 ,6ª planta exterior con ascensor
"Piso en paseo españa, Gran Via del Mar-Zona Universitaria, Castelldefels",1.500,€/mes,2 ,110 ,Bajo exterior sin ascensor
"Piso en Sant Antoni, Barcelona",1.150,€/mes,2 ,70 ,1ª planta exterior con ascensor
"Chalet adosado en DE TEROL, Can Bou, Castelldefels",2.500,€/mes,4 ,240 ,
"Piso en La Dreta de l'Eixample, Barcelona",1.500,€/mes,2 ,115 ,1ª planta exterior con ascensor
"Chalet adosado en TRAMUNTANA, La Pineda, Castelldefels",2.500,€/mes,4 ,185 ,
"Piso en La Sagrada Família, Barcelona",1.000,€/mes,3 ,70 ,1ª planta exterior sin ascensor
"Piso en calle 7, Lluminetes, Castelldefels",2.050,€/mes,4 ,123 ,1ª planta exterior con ascensor
"Ático en premia, 8, Sants, Barcelona",1.250,€/mes,3 ,65 ,4ª planta exterior sin ascensor
"Piso en camino de Labors Agrícoles, Gavá, Gavà Mar, Gavà",1.500,€/mes,3 ,112 ,1ª planta exterior con ascensor
"Piso en Sepúlveda, Sant Antoni, Barcelona",1.450,€/mes,3 ,92 ,2ª planta exterior con ascensor
"Estudio en calle neptu, Vila de Gràcia, Barcelona",850,€/mes,31 ,4ª planta ,
"Piso en paseo de la Zona Franca, Barcelona, La Marina del Port, Barcelona",1.100,€/mes,4 ,114 ,6ª planta exterior con ascensor
"Piso en calle d'en Serra, El Gòtic, Barcelona",730,€/mes,1 ,45 ,4ª planta exterior sin ascensor
"Piso en El Gòtic, Barcelona",1.650,€/mes,2 ,82 ,2ª planta exterior con ascensor
"Piso en MONISTROLS, Vila de Gràcia, Barcelona",995,€/mes,2 ,60 ,1ª planta exterior con ascensor
"Piso en eduard maristany, El Besòs, Barcelona",2.500,€/mes,1 ,50 ,2ª planta exterior con ascensor
"Piso en calle de Neptú, Vila de Gràcia, Barcelona",1.090,€/mes,2 ,71 ,2ª planta interior sin ascensor
"Piso en calle Pallars, Barcelona, El Poblenou, Barcelona",1.100,€/mes,3 ,90 ,1ª planta exterior con ascensor
"Piso en rambla prim, 19, El Besòs, Barcelona",995,€/mes,4 ,90 ,1ª planta exterior con ascensor
"Ático en Les Corts, Barcelona",1.700,€/mes,4 ,205 ,9ª planta exterior con ascensor
"Ático en Sant Gervasi - Galvany, Barcelona",1.500,€/mes,1 ,105 ,6ª planta exterior con ascensor
"Ático en Les Corts, Barcelona",1.700,€/mes,4 ,205 ,9ª planta exterior con ascensor
"Piso en Sant Gervasi - Galvany, Barcelona",2.500,€/mes,2 ,100 ,4ª planta exterior con ascensor
"Piso en Sant Pere - Santa Caterina i la Ribera, Barcelona",2.500,€/mes,2 ,120 ,2ª planta exterior con ascensor
"Ático en calle del Pare Laínez, El Camp d'En Grassot i Gràcia Nova, Barcelona",2.375,€/mes,2 ,140 ,2ª planta exterior con ascensor
"Piso en calle de Gombau, Barcelona, Sant Pere - Santa Caterina i la Ribera, Barcelona",1.400,€/mes,2 ,66 ,1ª planta exterior sin ascensor
"Piso en Les Corts, Barcelona",1.750,€/mes,4 ,125 ,7ª planta exterior con ascensor
"Chalet adosado en La Pineda, Castelldefels",2.350,€/mes,4 ,150 ,8 horas
"Piso en La Nova Esquerra de l'Eixample, Barcelona",1.490,€/mes,2 ,75 ,5ª planta exterior con ascensor
"Piso en via Augusta, Barcelona, Sant Gervasi - Galvany, Barcelona",1.200,€/mes,2 ,65 ,2ª planta exterior con ascensor
"Piso en calle de Muntaner, Barcelona, Sant Gervasi - Galvany, Barcelona",1.100,€/mes,1 ,50 ,7ª planta exterior con ascensor
"Piso en calle de les Camèlies, 10, Llevant, Igualada",630,€/mes,4 ,104 ,2ª planta exterior sin ascensor
"Piso en calle de la Unió, Barcelona, El Raval, Barcelona",1.500,€/mes,2 ,65 ,2ª planta exterior con ascensor
"Dúplex en Centre - Estació, Sant Cugat del Vallès",1.400,€/mes,3 ,105 ,2ª planta  con ascensor
"Piso en Centre - Estació, Sant Cugat del Vallès",1.100,€/mes,3 ,80 ,3ª planta exterior con ascensor
"Piso en Can Matas, Sant Cugat del Vallès",1.150,€/mes,3 ,90 ,3ª planta exterior con ascensor
Piso en El Papiol,700,€/mes,3 ,60 ,2ª planta exterior con ascensor
"Piso en calle de Sant Gervasi de Cassoles, Barcelona, 49, Sant Gervasi - La Bonanova, Barcelona",850,€/mes,1 ,45 ,1ª planta exterior con ascensor
Piso en Sant Feliù de Codines,450,€/mes,3 ,111 ,2ª planta exterior sin ascensor
"Piso en ronda del General Mitre, Barcelona, Sant Gervasi - La Bonanova, Barcelona",1.600,€/mes,1 ,55 ,8ª planta exterior con ascensor
"Piso en calle de Valencia, Barcelona, La Nova Esquerra de l'Eixample, Barcelona",1.180,€/mes,3 ,80 ,2ª planta exterior con ascensor
